CID,CIDint,IDSURVEY,TYPE,FIELD,zHD,zHDERR,z,zERR,HOST_LOGMASS,HOST_LOGMASS_ERR,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RA,DECL,TGAPMAX,MU,MUERR,MUERR_NOSIGMB,MURES,MUPULL,sbar,cbar,ERRCODE,Unnamed: 41
2006gr,2006,64,0,,0.03435369580984116,1e-05,0.03518,1e-05,11.377,0.026000000000000002,76.9086,62.5229,55.5621,54013.363,0.066,0.8083,0.0723355,0.090836,0.0294344,16.751912368299998,0.0578745,0.00357468807944,0.00020088700000000002,-0.000201311,3.65229e-07,-4.62884e-06,53,72.2214,0.0407027,338.09448199999997,30.828831,30.828831,,35.9107,0.0598,0.0598,-0.036000000000000004,-0.601,0.821,0.077,0
2006gt,2006,64,0,,0.0447528250515461,1e-05,0.047,1e-05,10.345999999999998,0.435,47.6271,45.4627,25.6367,53999.242,0.1,-2.88535,0.2216,-0.00868677,0.0699857,17.5954671682,0.1349,0.00164359674001,0.000226286,0.00134451,-6.44207e-06,-4.60335e-06,26,33.649,0.1765,14.07216,-1.62963,-1.62963,,36.5457,0.227,0.227,-0.049,-0.214,-2.8789999999999996,-0.02,0
2006ha,2006,64,0,,0.02962,1e-05,0.03084,1e-05,10.904000000000002,0.055,25.6385,15.6253,7.9342,54012.883,0.8759999999999999,1.7428,1.4149,1.0,0.5251,19.2893,0.0969032,0.00034537699999999996,3.22427e-05,1.8262099999999998e-06,-2.2391e-06,-5.10331e-11,5,18.7348,0.00463571,344.642822,15.173760000000001,15.173760000000001,,35.7604,1.6435,1.6435,0.106,0.064,1.732,1.033,66
2006hb,2006,64,0,,0.015307425521314144,1e-05,0.0153,1e-05,10.652999999999999,3.325,83.3361,76.9335,22.7257,54001.223,0.341,-2.48264,0.1011,0.0439074,0.037136199999999994,15.139140019300001,0.057937199999999994,0.015788713570299998,0.000876099,8.64483e-05,-2.81859e-05,-2.65205e-05,45,29.0052,0.9692,75.505432,-21.13199,-21.13199,,33.9826,0.079,0.079,-0.124,-1.565,-2.421,-0.005,0
2006H,2006,64,0,,0.013940000000000001,1e-05,0.01445,1e-05,-1.0,0.0,71.4419,71.4352,50.0,53750.062000000005,0.483,-3.2137,0.1073,0.4388,0.05409209999999999,16.5607482755,0.1399,0.0042628394231900004,0.00063033,-0.000396546,3.1335e-06,-2.91936e-05,50,100.6113,4.25287e-05,51.50639,40.694908,40.694908,,34.0777,0.0902,0.0902,0.096,1.061,-3.238,0.45899999999999996,67
2006hn,2006,64,0,,0.017480000000000002,1e-05,0.01735,1e-05,10.342,0.034,66.6667,62.5039,26.3212,53967.934,3.8539999999999996,0.5876,1.88,0.4109,0.0646562,14.7848020928,0.1541,0.021881632146799997,0.00357412,0.00977513,-0.00377483,2.6788200000000002e-05,2,0.2075,0.9764,166.826828,76.697372,76.697372,,32.9205,0.4394,0.4394,-1.462,-3.3280000000000003,5.528,0.313,2
2006je,2006,64,0,,0.038324926048517234,1e-05,0.0362,1e-05,11.523,0.025,45.4576,33.3371,14.7107,54010.07,0.652,-2.27947,0.2232,0.034223800000000006,0.07165969999999999,17.2934732794,0.1134,0.00217075085539,0.000245046,0.00676045,-3.27384e-05,-1.62395e-05,15,15.886,0.4609,27.72193,33.098129,33.098129,,36.1954,0.1171,0.1171,0.185,1.5819999999999999,-2.312,0.126,0
2006ke,2006,64,0,,0.01755,1e-05,0.0176,1e-05,9.689,4.408,35.7184,21.7364,11.2358,54017.695,0.9309999999999999,-2.1966200000000002,0.2821,0.5687,0.0975686,17.8871,0.1748,0.00125654,0.000219482,-0.0038929,1.97647e-06,-1.87433e-05,12,8.7858,0.7889,88.1558,66.816879,66.816879,,35.1437,0.1775,0.1775,0.73,4.11,-2.694,0.889,2
2006kf,2006,64,0,,0.02073249593377113,1e-05,0.02077,1e-05,11.372,0.043,62.5145,55.5556,47.62,54041.184,0.204,-2.28797,0.1073,-0.06984019999999999,0.046368599999999996,15.6080293997,0.1373,0.0102512639202,0.00136733,-0.000552259,1.01633e-05,-5.74394e-05,46,46.0313,0.5126,55.4603,8.15692,8.15692,,34.8314,0.0657,0.0657,0.052000000000000005,0.797,-2.315,-0.062,0
2006le,2006,64,0,,0.017240000000000002,1e-05,0.0174,1e-05,9.749,4.34,100.0,100.0,83.3402,54048.5,0.044000000000000004,0.8848,0.051341399999999995,-0.06994960000000001,0.0633992,14.6496486402,0.2092,0.024781249058300002,0.00523339,-0.00042367800000000003,3.38611e-05,-0.000110923,82,104.6332,0.0544962,75.17472099999999,62.25526800000001,62.25526800000001,,34.3176,0.2471,0.2471,-0.071,-0.289,0.885,-0.079,0
2006lf,2006,64,0,,0.01237,1e-05,0.0126,1e-05,10.105,3.7489999999999997,76.9089,71.4286,41.6761,54045.335999999996,0.07,-1.3927200000000002,0.0685451,-0.241271,0.0989735,13.5349,0.3432,0.0691914,0.025725,-0.00134388,0.000355887,-0.00366145,69,61.4728,0.7565,69.622963,44.033840000000005,44.033840000000005,,33.415,0.0361,0.0361,-0.265,-7.3389999999999995,-1.325,-0.7290000000000001,0
2006mo,2006,64,0,,0.03676208853721618,1e-05,0.03677,1e-05,11.009,0.45799999999999996,58.8339,58.8037,55.5756,54047.640999999996,0.275,-2.20738,0.1152,0.0399716,0.0312978,17.1985312396,0.0453772,0.00236923330184,0.000104222,-0.000271327,9.303e-07,-1.23012e-06,22,24.3137,0.331,11.66033,36.332691,36.332691,,36.0927,0.0926,0.0926,0.048,0.514,-2.22,0.054000000000000006,0
2006mp,2006,64,0,,0.02209140360355377,1e-05,0.02291,1e-05,9.267000000000001,5.086,90.9112,83.3372,76.9331,54054.277,0.109,0.909,0.1531,0.026943099999999998,0.0274579,15.750684234500001,0.0363479,0.00898893274294,0.00030978900000000004,0.000138434,-3.92276e-06,-6.97117e-06,15,16.1013,0.3753,258.000824,46.555981,46.555981,,35.1216,0.0624,0.0624,0.126,2.021,0.802,0.07400000000000001,0
2006mq,2006,64,0,,0.00405,1e-05,0.00323,1e-05,9.85,2.73,100.0,76.9315,71.4528,54000.855,5.0,-2.04868,1.1925,0.07186050000000001,0.1598,9.88959820936,0.2893,1.98679717676,0.6096,-0.110902,-0.11866900000000001,-0.036779900000000004,-1,7.54579e-09,1.0,121.55156699999999,-27.562610999999997,-27.562610999999997,,28.7072,0.6116,0.6116,-2.002,-3.273,1.205,-0.32799999999999996,0
2006N,2006,64,0,,0.01415735762566328,1e-05,0.014280000000000001,1e-05,10.552999999999999,0.44,111.1132,111.1023,100.0,53760.719000000005,0.157,-2.06347,0.0656453,-0.03435680000000001,0.030973900000000002,14.831470758499998,0.06552709999999999,0.020960126426099998,0.001308,-0.00021905900000000002,7.582360000000001e-06,-3.18861e-05,51,66.1293,0.0899857,92.13028,64.723557,64.723557,,33.9763,0.0611,0.0611,0.021,0.35100000000000003,-2.068,-0.027000000000000003,0
2006nz,2006,64,0,,0.036989999999999995,1e-05,0.03809,1e-05,9.913,0.15,41.6718,37.0421,35.7095,54057.879,0.29600000000000004,-4.60986,0.8946,0.2327,0.0440943,18.1415624991,0.054244799999999996,0.000993993071362,6.80042e-05,0.0171946,-3.82e-05,-2.3978400000000004e-06,8,9.4149,0.3085,14.12169,-1.22664,-1.22664,,36.102,0.1429,0.1429,-0.022000000000000002,-0.153,-4.496,0.23199999999999998,1
2006oa,2006,64,0,,0.0589478425681591,1e-05,0.06255,1e-05,9.192,0.091,50.0179,45.4664,45.4596,54067.145,0.156,1.2422,0.2473,0.00734078,0.029504000000000002,17.6714084504,0.0385895,0.00153260037683,5.7105600000000004e-05,0.00114604,-3.6911300000000005e-06,-1.33381e-06,37,47.9543,0.1292,320.928925,-0.84347,-0.84347,,37.1498,0.0713,0.0713,-0.08900000000000001,-1.254,1.3780000000000001,-0.021,0
2006ob,2006,64,0,,0.05891873314976692,1e-05,0.059160000000000004,1e-05,11.706,0.047,35.7217,33.3354,32.255,54063.098,0.151,-2.39268,0.1582,-0.00155657,0.030691500000000004,18.0230665845,0.035720999999999996,0.0011085888352799999,3.88724e-05,8.49216e-05,-9.6288e-07,-9.53138e-07,39,45.3517,0.2587,27.95055,0.26345999999999997,0.26345999999999997,,37.0201,0.0735,0.0735,-0.09300000000000001,-1.264,-2.32,-0.036000000000000004,0
2006on,2006,64,0,,0.07074,1e-05,0.0719,1e-05,10.277000000000001,0.006,27.7751,25.649,23.8196,54064.16,0.703,0.9683,0.7395,0.0976454,0.0499339,18.2564370104,0.09222050000000001,0.000894202225127,8.32317e-05,0.0125597,-1.9768199999999998e-05,-3.21624e-06,12,8.2591,0.7646,328.99368300000003,-1.0702200000000002,-1.0702200000000002,,37.4164,0.1285,0.1285,-0.139,-1.0859999999999999,1.494,0.08,0
2006or,2006,64,0,,0.02267,1e-05,0.0217,1e-05,11.011,0.043,40.0066,38.4615,10.6383,54056.59,1.474,-1.20803,0.3781,0.2092,0.1271,16.5457984785,0.1955,0.00432212823416,0.000872473,0.0155274,-0.00011306200000000001,-0.00014704600000000001,11,4.0409,0.9827,177.01445,30.35639,30.35639,,35.0553,0.2296,0.2296,0.18,0.7829999999999999,-1.207,0.319,0
2006os,2006,64,0,,0.03146,1e-05,0.03216,1e-05,10.595,4.058,47.6134,43.4752,35.7048,54064.535,0.4,-0.849196,0.2269,0.4193,0.0399106,17.5160514679,0.0938712,0.00176832245076,0.000178,0.00035861599999999997,5.60334e-07,-5.867569999999999e-06,25,146.1154,1.07566e-18,43.754162,16.00979,16.00979,,35.4246,0.0743,0.0743,-0.32299999999999995,-4.355,-0.512,0.344,66
2006ot,2006,64,0,,0.052274227142333984,1e-05,0.05442,1e-05,10.772,4.31,45.4691,27.027,18.1815,54064.934,0.929,-1.19418,0.4797,0.1659,0.049298,17.847359636900002,0.039961,0.00130331310315,5.18037e-05,-0.00319504,-3.01808e-06,-1.28131e-06,6,27.1075,0.000318756,33.77,-20.766379999999998,-20.766379999999998,,36.4931,0.1631,0.1631,-0.43200000000000005,-2.6519999999999997,-0.46799999999999997,0.053,64
2006qo,2006,64,0,,0.0290754958987236,1e-05,0.03003,1e-05,11.22,3.4010000000000002,62.5044,55.562,52.649,54083.039000000004,0.068,0.3931,0.0628048,0.1931,0.0277298,16.6160571186,0.0385403,0.00405110045295,0.000150507,-7.12409e-05,-8.00936e-07,-3.3507999999999997e-06,45,55.4833,0.1595,120.03508799999999,56.368679,56.368679,,35.3997,0.0604,0.0604,-0.195,-3.227,0.446,0.113,0
2006S,2006,64,0,,0.034134533256292336,1e-05,0.0329,1e-05,10.478,0.09300000000000001,71.4612,66.6794,58.8196,53770.312000000005,0.09300000000000001,0.8873,0.0704499,0.0566197,0.0262469,16.616563393499998,0.0297748,0.00404916178043,0.000115049,-0.00021491700000000002,-1.2372999999999998e-07,-2.6100700000000002e-06,58,141.8448,5.60493e-09,191.412643,35.086712,35.086712,,35.8925,0.0594,0.0594,0.094,1.58,0.85,0.096,64
2006sr,2006,64,0,,0.02387921325862408,1e-05,0.02327,1e-05,10.779000000000002,0.022000000000000002,62.5141,52.6277,47.6266,54092.832,0.126,-1.42787,0.1185,0.007305,0.0319816,15.9037099842,0.06352050000000001,0.0078076695786299995,0.00047652,0.000108664,-1.20448e-06,-1.18448e-05,34,38.0394,0.3327,0.8959299999999999,23.19602,23.19602,,35.0083,0.0651,0.0651,-0.022000000000000002,-0.331,-1.4180000000000001,-0.001,0
2006td,2006,64,0,,0.014704684726893904,1e-05,0.015059999999999999,1e-05,9.373,4.662,90.92,83.3433,66.654,54098.914000000004,0.251,-1.4096899999999999,0.1116,0.1143,0.0304469,15.4918106393,0.0618062,0.011410161595399999,0.000678242,-0.00015602700000000002,3.7306699999999993e-06,-1.62733e-05,19,10.7079,0.9534,29.56567,36.34938,36.34938,,34.2673,0.0613,0.0613,0.196,3.193,-1.507,0.184,0
2006te,2006,64,0,,0.03291890397667885,1e-05,0.03155,1e-05,10.569,0.055999999999999994,52.641,50.0125,34.4849,54097.164000000004,0.389,-0.133145,0.1042,-0.05461559999999999,0.0309226,16.2989604729,0.0467755,0.00542508014514,0.000240432,-0.000277314,-2.31544e-07,-5.058309999999999e-06,39,41.3425,0.4118,122.92900800000001,41.554668,41.554668,,35.7768,0.0755,0.0755,0.073,0.961,-0.16399999999999998,-0.03,0
2006X,2006,64,0,,0.00633,1e-05,0.00525,1e-05,10.787,0.092,83.3333,83.2976,62.4914,53786.543,0.031,-0.210946,0.0315024,1.0,0.00161295,14.7886,0.017647299999999998,0.021805599999999998,0.000357318,1.9532700000000002e-12,-1.7609700000000002e-06,4.42763e-13,93,439.1677,0.0,185.724625,15.80879,15.80879,,30.9862,0.0201,0.0201,-0.782,-38.966,0.249,0.9840000000000001,66
2007ae,2007,64,0,,0.06451248377561569,1e-05,0.0643,1e-05,10.462,4.761,47.6236,47.61,38.4636,54153.301,0.022000000000000002,1.6346,0.2894,0.0115422,0.0316399,17.5470035491,0.045737,0.0017186438522,7.47601e-05,0.000645294,-3.17866e-06,-1.68075e-06,32,24.8214,0.8462,255.46694900000003,79.031738,79.031738,,37.0673,0.0831,0.0831,-0.23399999999999999,-2.82,2.035,-0.055,0
2007af,2007,64,0,,0.006161895580589771,1e-05,0.0055,1e-05,9.67,0.221,111.165,100.0,90.9163,54174.5,0.033,-0.43074300000000004,0.0275551,0.0249226,0.025935800000000002,12.8689111394,0.0375699,0.127765644821,0.00453151,-0.000112099,9.40832e-06,-8.89099e-05,99,174.0482,6.46626e-06,215.58776899999998,-0.39387,-0.39387,,32.0586,0.058,0.058,0.18899999999999997,3.255,-0.452,0.10099999999999999,64
2007ai,2007,64,0,,0.03284803032875061,1e-05,0.03203,1e-05,11.222999999999999,3.467,50.0058,47.6312,37.0528,54174.094000000005,0.395,1.3928,0.2416,0.155,0.0568533,16.675755088800003,0.1795,0.00383443737279,0.0007095010000000001,-0.00118166,3.74599e-06,-3.57921e-05,26,47.9358,0.00780582,243.22392299999998,-21.630159,-21.630159,,35.7174,0.1023,0.1023,-0.022000000000000002,-0.212,1.415,0.155,64
2007al,2007,64,0,,0.013568660244345663,1e-05,0.01215,1e-05,9.462,4.321000000000001,90.9219,90.9199,49.9939,54160.254,0.797,-2.65446,0.1858,0.2866,0.0707252,16.1293937383,0.1154,0.00634246407826,0.000729634,0.0038548,-4.909e-05,-4.17523e-05,14,23.2944,0.0780856,149.82695,-19.473720999999998,-19.473720999999998,,34.1964,0.138,0.138,0.596,4.3180000000000005,-2.695,0.531,0
2007ap,2007,64,0,,0.016651548445224762,1e-05,0.01563,1e-05,10.41,0.085,90.9176,83.3333,47.6444,54167.879,0.25,-1.74343,0.0750869,-0.0563807,0.0304077,15.100614128800002,0.0454694,0.0163589152661,0.000697974,0.00017550099999999997,-1.94638e-05,-1.63355e-05,41,45.8328,0.3162,239.09597799999997,16.51609,16.51609,,34.3585,0.0681,0.0681,0.205,3.016,-1.811,0.021,0
2007ar,2007,64,0,,0.05357174202799797,1e-05,0.0534,1e-05,11.755,0.045,39.9905,35.7131,29.4067,54165.559,0.759,-1.6921099999999998,0.2535,-0.00997919,0.0591077,17.6801200397,0.1009,0.00152038513511,0.000153555,0.000885948,-1.28231e-05,-1.2953799999999998e-06,20,22.9734,0.3454,200.25749199999998,58.55078100000001,58.55078100000001,,36.8013,0.2072,0.2072,-0.08,-0.387,-1.663,-0.028999999999999998,0
2007au,2007,64,0,,0.01908,1e-05,0.0188,1e-05,-1.0,0.0,76.9305,76.9062,71.446,54184.191,0.08800000000000001,-3.13167,0.1173,0.1763,0.030908299999999996,16.3083719579,0.052331600000000006,0.0053781519916800006,0.000271775,0.000267925,-3.22483e-06,-6.5389499999999995e-06,48,91.3927,0.000160906,107.942062,49.853629999999995,49.853629999999995,,34.6506,0.065,0.065,0.09,1.385,-3.1689999999999996,0.21,65
2007ax,2007,64,0,,0.00718,1e-05,0.0064,1e-05,10.825,0.048,90.9201,90.9091,43.4718,54178.754,0.6629999999999999,-2.85743,0.1145,0.3668,0.049219099999999995,15.2172951963,0.0688767,0.014691823638899999,0.000989896,0.00188397,-4.24396e-05,-3.9200300000000005e-05,32,91.8256,1.89407e-07,125.68018300000001,22.554701,22.554701,,33.0074,0.1009,0.1009,0.807,7.999,-2.7889999999999997,0.7120000000000001,66
2007ba,2007,64,0,,0.03996822237968445,1e-05,0.03825,1e-05,11.204,0.425,45.451,45.4467,32.2461,54189.922,0.8490000000000001,-2.9917700000000003,0.2289,-0.265063,0.0855713,16.135079887699998,0.1301,0.0063091931013699995,0.000574174,0.00593396,-1.5353e-05,-4.8491899999999996e-05,21,5.6234,0.9998,229.177414,7.39664,7.39664,,35.8651,0.1622,0.1622,-0.268,-1.653,-3.0780000000000003,-0.40700000000000003,0
2007bc,2007,64,0,,0.021509703248739243,1e-05,0.02075,1e-05,10.904000000000002,0.45399999999999996,50.0,38.4649,33.3424,54200.383,0.149,-1.32677,0.08366489999999999,0.0169196,0.0288307,15.664121747000001,0.0341089,0.009734943356059999,0.000313852,-8.47942e-05,-1.65424e-06,-7.456439999999999e-06,34,72.0047,0.000153309,169.810684,20.80896,20.80896,,34.7531,0.0657,0.0657,-0.025,-0.38,-1.319,0.006999999999999999,64
2007bd,2007,64,0,,0.03164249286055565,1e-05,0.032,1e-05,9.574,0.045,100.0,90.9292,90.8957,54206.515999999996,0.059000000000000004,-1.42078,0.06678139999999999,-0.029744200000000002,0.026979700000000002,16.3436708379,0.034918,0.005206199723760001,0.00017320400000000002,-0.00015393700000000001,-1.30095e-08,-3.7917800000000006e-06,30,29.1832,0.5597,127.88906100000001,-1.19937,-1.19937,,35.5642,0.0602,0.0602,-0.172,-2.852,-1.368,-0.10099999999999999,0
2007bm,2007,64,0,,0.00683,1e-05,0.0056,1e-05,10.337,0.544,111.1311,100.0,90.9352,54224.598,0.045,-0.706684,0.0379526,0.4372,0.0266964,14.2306494931,0.039243,0.036455229689500004,0.00133786,-0.000165212,2.8300400000000003e-06,-2.9804200000000002e-05,48,47.721,0.525,171.259613,-9.79832,-9.79832,,32.1035,0.0556,0.0556,0.196,3.5189999999999997,-0.746,0.522,2
2007bz,2007,64,0,,0.02315,1e-05,0.02219,1e-05,9.495,0.062,66.6764,62.5099,50.0,54214.051,0.315,1.153,0.1517,0.1506,0.029804700000000003,16.4625857461,0.03969280000000001,0.00466613937997,0.000177608,6.86522e-05,-1.62252e-06,-4.13163e-06,28,78.8222,1.7206400000000001e-06,194.22401399999998,22.373091,22.373091,,35.4843,0.0692,0.0692,0.5579999999999999,8.072000000000001,0.758,0.359,64
2007ca,2007,64,0,,0.014625262469053268,1e-05,0.01516,1e-05,-1.0,0.0,90.9109,71.4358,66.6726,54227.84,0.08,0.5585,0.07116499999999999,0.2414,0.0282892,15.725837300000002,0.0502675,0.00919738891408,0.000445056,-0.000200896,7.02912e-07,-1.0156799999999999e-05,33,68.5711,0.00040443099999999996,202.774323,-15.10181,-15.10181,,34.3829,0.0572,0.0572,0.29600000000000004,5.167999999999999,0.446,0.36,64
2007cg,2007,64,0,,0.0342,1e-05,0.0332,1e-05,11.126,3.609,38.4608,32.262,19.2397,54224.707,1.492,-0.641897,0.2884,0.4448,0.062472900000000005,17.6059095478,0.1466,0.0016278735882999998,0.000260842,0.00446103,-1.34883e-05,-5.6324099999999995e-06,16,57.0741,3.16803e-06,201.38995400000002,-24.6523,-24.6523,,35.4644,0.2116,0.2116,-0.354,-1.675,-0.588,0.384,66
2007ci,2007,64,0,,0.02228011563420296,1e-05,0.0191,1e-05,10.725,0.171,76.9316,71.4342,62.5105,54246.617,0.063,-2.84777,0.0998768,0.0466755,0.028476599999999998,15.653010528800001,0.0345756,0.00983542617056,0.000323576,0.000272943,-5.62249e-06,-7.77827e-06,49,97.1129,5.1515100000000004e-05,176.441055,19.770479,19.770479,,34.4368,0.0623,0.0623,-0.159,-2.548,-2.8,-0.019,64
2007co,2007,64,0,,0.027470868080854416,1e-05,0.02658,1e-05,10.58,3.565,83.3573,76.9338,66.6539,54265.148,0.061,-0.223007,0.0646051,0.0764583,0.0312621,16.2362638098,0.07152389999999999,0.00574786143744,0.00040131199999999997,-6.739689999999999e-06,-1.68518e-08,-9.922560000000001e-06,74,85.7565,0.1858,275.765015,29.897051,29.897051,,35.2952,0.0601,0.0601,-0.028999999999999998,-0.48100000000000004,-0.218,0.067,0
2007cp,2007,64,0,,0.038419999999999996,1e-05,0.03729,1e-05,11.308,0.057,39.9943,39.9868,35.7121,54269.574,0.289,-4.088509999999999,0.8879,-0.0143672,0.041621899999999996,16.9366271071,0.0481209,0.00301536047685,0.00014290899999999998,-0.00135614,-4.2102200000000005e-05,-3.890580000000001e-06,4,16.7537,0.00215788,190.553116,-17.402069,-17.402069,,35.736,0.1774,0.1774,-0.342,-1.926,-2.681,-0.06,65
2007cq,2007,64,0,,0.025469083338975903,1e-05,0.026330000000000003,1e-05,10.093,0.14800000000000002,76.9429,71.4317,58.8306,54281.008,0.07400000000000001,-0.6963239999999999,0.1215,-0.0403715,0.030236900000000004,15.5645808714,0.0685518,0.010669928998399998,0.0007008580000000001,6.76404e-05,-1.7109099999999999e-06,-1.76548e-05,33,53.1993,0.019123400000000002,333.668427,5.08016,5.08016,,34.9194,0.0549,0.0549,-0.384,-6.989,-0.43700000000000006,-0.172,0
2007F,2007,64,0,,0.024011123925447464,1e-05,0.0242,1e-05,10.302,0.12300000000000001,100.0,76.9289,58.8281,54124.004,0.046,0.5361,0.0424548,-0.03425809999999999,0.0258084,15.644371856800001,0.029583799999999997,0.00991440429693,0.00027547,-0.000135593,7.79053e-08,-6.0716e-06,65,66.2527,0.4335,195.81274399999998,50.618759000000004,50.618759000000004,,35.1528,0.0578,0.0578,0.036000000000000004,0.628,0.529,-0.019,0
2007H,2007,64,0,,0.04556,1e-05,0.04459,1e-05,10.329,4.588,37.0266,25.6291,24.9932,54107.207,2.273,0.2645,0.4243,0.2756,0.07732689999999999,17.9279689847,0.1498,0.00121005773177,0.000188404,-0.00244837,-3.1945199999999998e-06,-2.30233e-06,15,21.9438,0.145,128.758377,-8.33778,-8.33778,,36.4378,0.2823,0.2823,-0.038,-0.136,0.282,0.267,0
2007N,2007,64,0,,0.013730000000000001,1e-05,0.0126,1e-05,10.307,0.046,71.4585,58.8235,30.3168,54120.895,0.49200000000000005,-2.9334599999999997,0.1118,0.9479,0.0392418,17.728,0.0779155,0.00145477,0.000108236,-3.39233e-06,-2.0380000000000002e-06,-2.8229400000000004e-06,33,140.1886,7.568259999999999e-15,192.255051,-9.45299,-9.45299,,33.706,0.0945,0.0945,0.025,0.26,-2.9419999999999997,0.955,66
2007O,2007,64,0,,0.03704014793038368,1e-05,0.036410000000000005,1e-05,10.984000000000002,0.03,66.6542,58.8307,52.6262,54125.801,0.363,-0.565131,0.1076,-0.0142254,0.0298752,16.5857654354,0.0394513,0.00416590236455,0.000156843,-0.0006597230000000001,4.4523000000000006e-06,-3.93079e-06,34,52.0118,0.0320777,224.0215,45.404831,45.404831,,35.8779,0.0661,0.0661,-0.145,-2.197,-0.48100000000000004,-0.076,0
2007qe,2007,64,0,,0.01959497481584549,1e-05,0.02021,1e-05,8.974,0.327,76.9274,66.6667,62.5104,54429.715,0.036000000000000004,0.6579,0.0469515,0.0735852,0.0267827,15.8259654351,0.0374088,0.00838714181347,0.00029922099999999996,-1.00766e-05,-1.30248e-06,-6.14663e-06,74,149.4556,7.18391e-07,358.553986,27.40917,27.40917,,35.0171,0.0597,0.0597,0.297,4.98,0.615,0.193,64
2007R,2007,64,0,,0.03180350735783577,1e-05,0.03081,1e-05,11.145,0.033,66.6667,58.8131,52.6226,54129.687999999995,0.381,-1.41929,0.1096,-0.0805961,0.0323272,16.4505712566,0.0536615,0.00471834085097,0.00023732,3.17758e-05,2.99594e-06,-6.66897e-06,41,96.3401,3.73837e-06,116.65630300000001,44.789589,44.789589,,35.8288,0.0594,0.0594,0.17600000000000002,2.965,-1.464,0.004,64
2007S,2007,64,0,,0.01624,1e-05,0.015090000000000001,1e-05,9.85,0.43,83.3356,71.4339,66.6774,54144.809,0.054000000000000006,1.1881,0.0558751,0.3927,0.025797000000000004,15.671730367,0.0335076,0.00966765676917,0.000327002,-0.00015629,2.47773e-07,-7.0483800000000004e-06,92,116.3486,0.051067699999999994,150.130157,4.407019999999999,4.407019999999999,,33.9478,0.055,0.055,-0.128,-2.329,1.226,0.337,2
2007sr,2007,64,0,,0.00430635828524828,1e-05,0.0045,1e-05,-1.0,0.0,111.1111,100.0,58.8203,54449.441,0.175,0.000472904,0.045212800000000004,0.0957072,0.027023000000000002,12.529573646400001,0.0427026,0.17464509023,0.00705616,-0.000269486,8.01472e-05,-0.000153339,60,116.289,2.5805e-05,180.470001,-18.972731,-18.972731,,31.5602,0.0565,0.0565,0.128,2.265,-0.025,0.15,64
2008af,2008,64,0,,0.034148912876844406,1e-05,0.0346,1e-05,11.359000000000002,0.434,71.4361,71.4358,58.8155,54502.812000000005,0.65,-1.55549,0.1418,0.013129,0.032799800000000004,16.6633673919,0.06589489999999999,0.00387853061834,0.000248055,0.00032565599999999996,-3.67827e-06,-4.07772e-06,24,18.7528,0.8088,224.86871299999999,16.653271,16.653271,,35.732,0.0921,0.0921,-0.17800000000000002,-1.9269999999999998,-1.496,-0.032,0
